Name,Latitude,Longitude,lfd# Nr#,Stadtteil,Anzahl_beh,ort,Straße,Art,Abfuhrtag,Woche-g-ug,Telefon,Zeitbedarf
Papierkorb 200000952,51.44699288,6.649365379,1999,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000927,51.44034024,6.65607526,2000,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000928,51.44045977,6.656104261,2001,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000930,51.44294936,6.652530804,2002,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000931,51.43945914,6.655558683,2003,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000932,51.43953089,6.655501937,2004,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000933,51.43965041,6.655892115,2005,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001199,51.43813069,6.657050662,2006,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000221,51.44523754,6.653944245,2007,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000223,51.44440077,6.654233672,2008,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000926,51.44411051,6.657063905,2009,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000935,51.44883698,6.656239964,2010,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000936,51.44522044,6.653425992,2011,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000937,51.44413104,6.656934153,2012,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000938,51.44534675,6.653096834,2013,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000939,51.44555169,6.653158274,2014,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000940,51.44526143,6.653124997,2015,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000941,51.44588982,6.652860381,2016,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000942,51.44647035,6.652508592,2017,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000115,51.45321175,6.648605978,2018,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000179,51.45230331,6.649383735,2019,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000180,51.45242971,6.649846081,2020,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000188,51.45025771,6.647700984,2021,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000189,51.44989226,6.64916262,2022,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000800,51.45424314,6.650908152,2023,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000801,51.45432847,6.650678487,2024,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000803,51.45390845,6.650874037,2025,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000804,51.45396645,6.651104959,2026,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000805,51.45384693,6.651189951,2027,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000806,51.45410995,6.650502635,2028,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000807,51.45367619,6.650641356,2029,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000808,51.45361131,6.650928268,2030,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000809,51.45377182,6.65048386,2031,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000810,51.45214967,6.650604643,2032,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000811,51.45292148,6.650212789,2033,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000812,51.45299315,6.649725297,2034,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000813,51.45323907,6.649556234,2035,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000814,51.45320152,6.650086893,2036,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000815,51.4522692,6.649627984,2037,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000816,51.45220768,6.647814978,2038,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000948,51.45378205,6.651491281,2039,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000949,51.45373084,6.651561772,2040,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000970,51.45036357,6.650535492,2041,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000971,51.45037724,6.650436083,2042,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000972,51.45007331,6.650517555,2043,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000973,51.45060942,6.650337847,2044,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000974,51.45167157,6.649893438,2045,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000975,51.45152807,6.650208095,2046,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000976,51.45111828,6.649885392,2047,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000090,51.45484077,6.651521204,2048,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000092,51.45457095,6.650610259,2049,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000690,51.45977897,6.648770766,2050,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000786,51.45950915,6.649242081,2051,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000802,51.45458118,6.650969675,2052,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000943,51.45509005,6.652055634,2053,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000178,51.45138122,6.657283343,2054,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000209,51.4499879,6.656745477,2055,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000950,51.45253214,6.65728502,2056,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000951,51.4526209,6.657689279,2057,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000083,51.45755919,6.656551603,2058,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000084,51.45738845,6.656951588,2059,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000088,51.45565012,6.652970938,2060,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000089,51.45582086,6.653304286,2061,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000091,51.45460851,6.655832771,2062,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000691,51.45718007,6.656948235,2063,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000692,51.4556399,6.654985361,2064,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000693,51.45625798,6.654145243,2065,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000694,51.45646292,6.654319838,2066,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000695,51.45600191,6.654601637,2067,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000696,51.45609068,6.654228475,2068,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000697,51.45612144,6.654789895,2069,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000698,51.45638094,6.654664753,2070,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000782,51.4556399,6.653100271,2071,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000783,51.45568768,6.653143773,2072,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000323,51.41988044,6.662149793,2073,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001214,51.42575095,6.659374209,2074,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001216,51.42439862,6.657901844,2075,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001217,51.42358918,6.659242278,2076,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001221,51.42347996,6.659282846,2077,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001225,51.4231384,6.660400406,2078,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001202,51.43115703,6.660788907,2079,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001203,51.43136197,6.660561841,2080,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001206,51.43164201,6.660205778,2081,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001207,51.43151904,6.660362436,2082,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001209,51.42804248,6.659377646,2083,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001212,51.42805958,6.659320816,2084,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001384,51.43176153,6.66007896,2085,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001385,51.43190838,6.659936886,2086,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001386,51.43209966,6.6597379,2087,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001196,51.43464725,6.658005612,2088,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001197,51.43488974,6.657866053,2089,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001198,51.43488974,6.657895055,2090,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001201,51.43423746,6.65772683,2091,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001387,51.43349642,6.658449601,2092,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000231,51.43182297,6.66650746,2093,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000232,51.43093851,6.666638553,2094,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000230,51.43506048,6.664944654,2095,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000233,51.43407695,6.66515898,2096,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001382,51.43373891,6.663645208,2097,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200001383,51.43362961,6.663355362,2098,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000227,51.44083888,6.662252303,2099,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000228,51.4400773,6.662385073,2100,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000229,51.44036757,6.66241793,2101,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000929,51.44214688,6.658747075,2102,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000217,51.44516579,6.659078412,2103,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000218,51.44571899,6.659948789,2104,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000219,51.44500871,6.659132559,2105,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000220,51.44413104,6.660371404,2106,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000919,51.44597858,6.661852319,2107,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000924,51.44356065,6.661571357,2108,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000934,51.44518968,6.658157995,2109,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000920,51.44066814,6.665139282,2110,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000921,51.44067837,6.665184125,2111,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000922,51.44056907,6.665412113,2112,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000923,51.44053831,6.665498363,2113,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000215,51.44431888,6.664502425,2114,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000216,51.44431888,6.665322427,2115,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000878,51.44859114,6.668248298,2116,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000879,51.44864235,6.668118546,2117,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000880,51.44865258,6.668693963,2118,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000881,51.44890873,6.668697819,2119,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000885,51.44774758,6.667228052,2120,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000886,51.44829056,6.666315347,2121,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000889,51.44699288,6.667547822,2122,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000890,51.44545605,6.66764128,2123,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000891,51.44522723,6.667967839,2124,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000892,51.44516235,6.66766475,2125,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000893,51.44500871,6.668050652,2126,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000906,51.4486799,6.664119875,2127,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000915,51.44642257,6.667424859,2128,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000916,51.44667864,6.66581721,2129,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000917,51.4448482,6.664381139,2130,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000918,51.44499161,6.664369237,2131,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000207,51.44926052,6.657871166,2132,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000208,51.44973862,6.658914462,2133,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000864,51.45263121,6.659243116,2134,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000865,51.45260724,6.659991033,2135,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000866,51.45288728,6.660843976,2136,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000867,51.4521599,6.659323415,2137,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000868,51.45196863,6.659737062,2138,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000894,51.44935951,6.662476435,2139,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000081,51.45733715,6.660549017,2140,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000082,51.45744989,6.660146434,2141,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000212,51.44973175,6.664696634,2142,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000860,51.44963955,6.666997131,2143,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000869,51.45131978,6.664920766,2144,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000870,51.45057186,6.664823452,2145,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000871,51.45093044,6.664540395,2146,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000872,51.45007331,6.664658245,2147,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000873,51.45030205,6.664791014,2148,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000874,51.45037724,6.664633853,2149,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000907,51.44929807,6.664430676,2150,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000080,51.45754209,6.665170044,2151,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000863,51.45732349,6.666216357,2152,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000224,51.44425736,6.669565262,2153,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000225,51.44408662,6.669432912,2154,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000182,51.44914099,6.673492184,2155,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000183,51.44986837,6.671373155,2156,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000184,51.44967031,6.671471307,2157,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000856,51.45360108,6.669587474,2158,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000858,51.45002889,6.674138093,2159,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000859,51.45051043,6.668764455,2160,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000861,51.44905214,6.673676586,2161,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000862,51.4490078,6.673733415,2162,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000882,51.44917854,6.668831008,2163,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000073,51.45535986,6.674159467,2164,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000074,51.45528811,6.670546699,2165,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000075,51.45539741,6.669742875,2166,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000855,51.45527101,6.669510193,2167,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000181,51.44982059,6.676637912,2168,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000076,51.45544862,6.675238637,2169,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000261,51.4700789,6.637505237,2170,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000262,51.47024285,6.637593163,2171,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000263,51.47029063,6.63757992,2172,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000264,51.47039993,6.63769559,2173,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000265,51.47045114,6.637667846,2174,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000267,51.4699696,6.637388226,2175,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000268,51.46991839,6.63741597,2176,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000269,51.47012668,6.637477074,2177,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000270,51.4679991,6.637403648,2178,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000271,51.46794101,6.637360062,2179,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000099,51.46011709,6.644056197,2180,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000100,51.46059863,6.643875651,2181,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000101,51.46019907,6.643193951,2182,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000103,51.46429036,6.645740708,2183,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000104,51.46470015,6.64622183,2184,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000105,51.46465229,6.646552244,2185,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000107,51.46307792,6.643536687,2186,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000108,51.46328973,6.643582787,2187,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000109,51.46236076,6.644116882,2188,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000110,51.46366876,6.644623987,2189,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000111,51.46207049,6.642989852,2190,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000112,51.46076937,6.643677587,2191,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000113,51.46029806,6.643799208,2192,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000300,51.46491867,6.642554831,2193,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000301,51.46481968,6.641921327,2194,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000302,51.46478891,6.641574735,2195,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000787,51.46102209,6.645450024,2196,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000660,51.48099013,6.637296863,2197,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000672,51.48051881,6.636555819,2198,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000085,51.46540021,6.650375901,2199,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000086,51.46211148,6.652184548,2200,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000087,51.46216613,6.651912639,2201,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000102,51.46531823,6.648604721,2202,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000106,51.46509971,6.647306951,2203,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000307,51.46518169,6.646934291,2204,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000311,51.46487433,6.647221204,2205,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000312,51.464847,6.647937018,2206,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000313,51.46505185,6.648025448,2207,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000314,51.46508949,6.647983119,2208,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000093,51.46585098,6.649734685,2209,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000282,51.46721019,6.650690055,2210,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000283,51.46744246,6.65010307,2211,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000285,51.46656822,6.652061669,2212,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000286,51.46693015,6.651721867,2213,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000287,51.46695748,6.6518657,2214,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000288,51.46620621,6.650977302,2215,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000289,51.46638718,6.651382903,2216,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000290,51.46677651,6.651259102,2217,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000854,51.46624032,6.650388222,2218,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000689,51.4624906,6.655960428,2219,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000853,51.46262714,6.656394945,2220,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000094,51.46732972,6.655138247,2221,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000284,51.46670141,6.653934354,2222,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000007,51.48530002,6.637962386,2223,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000008,51.48540923,6.638034554,2224,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000009,51.48597962,6.637280267,2225,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000615,51.48516683,6.636318862,2226,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000616,51.48306649,6.637843782,2227,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000671,51.48482183,6.636270666,2228,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000669,51.48220249,6.651062295,2229,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000078,51.46008977,6.661293078,2230,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000079,51.46115871,6.660402166,2231,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000850,51.46147287,6.663140198,2232,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000077,51.46158217,6.66425013,2233,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000291,51.4623813,6.663383525,2234,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000292,51.46239839,6.663240949,2235,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000293,51.46262714,6.66337288,2236,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000294,51.46269889,6.663547475,2237,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000295,51.46313257,6.66368234,2238,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000296,51.46336139,6.663772026,2239,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000297,51.46345024,6.663917955,2240,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000298,51.46376783,6.664123312,2241,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000299,51.4612406,6.665942688,2242,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000844,51.46177679,6.666037068,2243,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000845,51.46193731,6.66599608,2244,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000846,51.46166749,6.665042806,2245,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000847,51.46168116,6.665445808,2246,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000851,51.4618622,6.663319487,2247,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000852,51.462272,6.663483018,2248,,1,Moers,,Papierkorb,,,,0.5
Papierkorb 200000416,51.50443138,6.58869884,2249,,1,Moers,,Papierkorb,,,,0.5
